Manufacturer,Part Number,MPN,Description
Fagor,8859591,12009088,CASTER D80 X 104 BRAKES
Fagor,8889104,12009089,INSULANT 200X690X5
Fagor,8832101,12009091,INSULATED GENERATOR 061
Fagor,8899994,12009095,BUTTON CONTROL SBG-710 D6 ASPE
Fagor,8891758,12009097,BRAZO HUSILLO EJE MENOR
Fagor,8848358,12009102,ELBOW
Fagor,8875672,12009104,ADJUSTABLE FOOT
Fagor,8894587,12009105,CV6 CERAMIC GLASS TOP-20
Fagor,8881116,12009106,SNACK BARBECUE BUTTON EDESA
Fagor,8889105,12009111,MIXING CHAMB PAELLA
Fagor,8891759,12009113,COND. BURNER COMPL.FTG SNACK
Fagor,8840136,12009114,LOCK BODY ROLLER
Fagor,8859592,12009115,CONTROL . MARIE BAIN GAS
Fagor,8837437,12009120,COLD WATER PLASTIC HANDLE
Fagor,8859593,12009121,HOT WATER PLAST. HANDLE
Fagor,8897219,12009130,LIFT LEVER
Fagor,8870314,12009132,TRIM
Fagor,8856742,12009133,"Cover, Upper, 127"
Fagor,8899995,12009134,OVEN DOOR SEAL SNACK
Fagor,8853961,12009135,PLANCHA CR. DURO FTG-710
Fagor,8875673,12009136,CUFF
Fagor,8845612,12009142,SPRING CUFF NUT
Fagor,8837438,12009145,ROLLER SHAFT COUPLING
Fagor,8837439,12009146,DOOR BOARD HG (STEEL)
Fagor,8856743,12009152,PILOT
Fagor,8891760,12009153,CABEZA PLATE DE OVEN
Fagor,8834751,12009154,GRID FG-700
Fagor,8842876,12009155,AD ELECTRICALL 48.64
Fagor,8834752,12009157,SPRING PCOS. CUB. 31061 1
Fagor,8881117,12009158,"Burner, Top, BSI"
Fagor,8889106,12009159,HOSE CONNECTION TAP VAC.
Fagor,8889107,12009160,VENTURI BURNER
Fagor,8834753,12009161,PILOT S140 (0140028)
Fagor,8894588,12009162,RACORD UNION
Fagor,8832102,12009163,ENERGY REGULATOR 400V AC 50/60
Fagor,8859594,12009164,PAINTED MIX CHAMB
Fagor,8837440,12009165,COMPLETE RACK
Fagor,8834754,12009168,FAGOR LIGHTER
Fagor,8862277,12009170,TANK STAINLESS STEEL. SBE9-15
Fagor,8834755,12009173,BASKET SUPPORT
Fagor,8899996,12009174,COMPL. SUPPORT NEW BASKET
Fagor,8881118,12009175,COMPLETE SCREEN
Fagor,8840137,12009180,UC BLACK HANDLE
Fagor,8862278,12009181,PTFE GASKET VALVE
Fagor,8853962,12009184,WATER FILLING WIRING
Fagor,8853963,12009185,DRIVING. QUEM. ANT. COMPLETE A
Fagor,8832103,12009186,GIRO DE ASA
Fagor,8853964,12009187,TURNING SUPPORT VAT
Fagor,8875674,12009188,CABEZA PILOTO ASPES
Fagor,8889108,12009189,BUTTON CONTROL D6 (IN. AG) ASP
Fagor,8845613,12009190,BOTON DE MANDO D8 BMG ASPES
Fagor,8897220,12009191,TUBE IGNITION BURNER AD CPG-90
Fagor,8891761,12009192,FE-700 SCREEN
Fagor,8881119,12009196,SNACK OVEN GRID
Fagor,8840138,12009198,VENTURI 6W
Fagor,8853965,12009199,HANDLE
Fagor,8832104,12009207,BRAZO ELEVADOR
Fagor,8837441,12009208,THERMOCOUPLE
Fagor,8872958,12009209,DRIVING. FULL 4000/10500
Fagor,8891762,12009212,"2 NOZZLE, 7"
Fagor,8881120,12009213,0.95 NOZZLE
Fagor,8840139,12009214,HEAD ASSY. PILOT (FRYING)
Fagor,8897221,12009216,ELBOW 1-2 820NOV 906.260
Fagor,8856744,12009217,ARM
Fagor,8872959,12009218,EMB KIT ZOCALOS HASTA 5M
Fagor,8894589,12009219,LEG ADJUSTABLE FULL
Fagor,8872960,12009221,INSULATION ABOVE (330X285X5)
Fagor,8834756,12009224,DOE ARM-700
Fagor,8853966,12009225,OVEN LOCK HINGE
Fagor,8891763,12009226,BEARING SUPPORT
Fagor,8894590,12009227,Burner Base w/ Nozzle
Fagor,8842877,12009228,BRAZO HUSILLO EJE MAYOR
Fagor,8891764,12009230,SHORT CROWN ELEMENT..FTE
Fagor,8848359,12009231,DRAINAGE VALVE
Fagor,8859595,12009233,SUPPORT BEARING
Fagor,8851159,12009235,VALVE JOINT
Fagor,8845614,12009237,TANK LID G + MG-710 F
Fagor,8886509,12009239,FIBER GLASS OVEN SEAL
Fagor,8864977,12009243,TOP SPRING 29179
Fagor,8867638,12009247,LEVEL VALVE PLINTH
Fagor,8878461,12009249,CABLEADO RESISTE-CONTACTOR:FE6-05
Fagor,8889109,12009251,NOZZLE D 4.40
Fagor,8867639,12009254,TANK + LID G MG9-15 (2008)
Fagor,8894591,12009255,WIRING ELEMENT ME9-10BM
Fagor,8891765,12009256,GAS CONTROL CARD
Fagor,8864978,12009257,TRANSFORMER WIRING - TFT
Fagor,8859596,12009258,DRIVE WIRING JANUARY 20
Fagor,8899997,12009262,SPRING HINGE 26130
Fagor,8859597,12009265,SPRING COVER 07004
Fagor,8832105,12009267,OVEN GRID
Fagor,8845615,12009268,BASKET 1/4 LEFT HANDLE G 700
Fagor,8842878,12009269,LEG ADJUSTABLE
Fagor,8881121,12009271,TAP CAL 20703
Fagor,8862279,12009273,CUERPO BOTE NIVELES
Fagor,8883852,12009276,MARM QUEM COND COMPL AD
Fagor,8872961,12009278,DRAIN PIPE COMPL G700
Fagor,8840140,12009284,VENTURI QUEMA. PAELLERO MESA
Fagor,8859598,12009285,VAT + LID G MG9-20 (2008)
Fagor,8848360,12009286,DRIVING. QUEM. COMPLT. POS AD
Fagor,8845616,12009287,BALL VALVE 1/2 GENEBRE
Fagor,8867640,12009288,ADHESIVE TRIM ED30W
Fagor,8851160,12009289,TANK + LID G MPG9-15 (2008)
Fagor,8872962,12009290,CUBA+TAPA G MG9-15 BM (AD)
Fagor,8845617,12009292,BURNER BODY (4000)
Fagor,8842879,12009294,STOP VALVE BODY AT.SQUARE
Fagor,8832106,12009302,POWER WIRING COE JANUARY 10
Fagor,8870315,12009303,CGF-700 1/2M RODEL
Fagor,8886510,12009306,POWER WIRING COE FEBRUARY 10
Fagor,8834757,12009307,DOMUS ADHESIVE CP
Fagor,8845618,12009309,S. VALVE BODY 90 AT.SQUA SX
Fagor,8859599,12009310,ADHESIVE DOMUS PURSE
Fagor,8870316,12009311,SPRING TENSION
Fagor,8878462,12009313,PLACA PUNTO ROJO 2000W-400V
Fagor,8853967,12009314,OVEN BASE SUPPLEMENT
Fagor,8842880,12009315,TANK + G MV-710 COVER BMQ F316
Fagor,8834758,12009316,BARLAN 575X515X5
Fagor,8859600,12009319,CPE BULB CLAMP FASTENING
Fagor,8875675,12009320,EMBALAJE KIT GRIFO DE AGUA
Fagor,8848361,12009321,REFRACTARIO DERECHODO
Fagor,8894592,12009322,GRID FOR THE BIG OVEN
Fagor,8875676,12009325,BODY BURNS. 10.000KCAL / H 08
Fagor,8881122,12009326,BODY OF BURNER 8000 KCAL
Fagor,8881123,12009328,SNACK RACK
Fagor,8845619,12009331,PUSHBUTTON BODY
Fagor,8886511,12009332,"TOBERA 0,92 COCINA ASBER"
Fagor,8851161,12009333,COMPL CABINET HANDLE G700
Fagor,8891766,12009334,STEEL PAN TANK 9-10 AD
Fagor,8891767,12009336,COMPL UNIT HANDLE G 900
Fagor,8870317,12009337,TANK + TAP V MV9-15BM (2008)
Fagor,8894593,12009338,OVEN GRID 2/1-GN
Fagor,8856745,12009339,FULL DRAWER ASA
Fagor,8842881,12009347,DIFFUSER CENTRAL COVER
Fagor,8872963,12009348,TANK + COVER MG9 BM316-15 (200
Fagor,8875677,12009353,DIFUSOR 6KW ASPES
Fagor,8897222,12009354,ACAL 20 705 TAP
Fagor,8899998,12009356,TANK MPG9 COVER-10 + BM (2008)
Fagor,8883853,12009357,OVEN BURNER COMPL (POLID)
Fagor,8853968,12009358,ROOF INSULATION 730X520X5
Fagor,8851162,12009360,BILLET
Fagor,8837442,12009361,LITTLE BASKET G-700
Fagor,8867641,12009365,LTS BASKET 4 FE-4-5-8-9
Fagor,8894594,12009367,DIFFUSER 10 500
Fagor,8832107,12009368,LITTLE BASKET G900
Fagor,8870318,12009372,HEM KNOB FRAME CIRC HGV
Fagor,8856746,12009373,63A SWITCH WIRING
Fagor,8875678,12009374,HOSE LLENADO 01102113
Fagor,8842882,12009375,FRYERS SNACK BASKET
Fagor,8899999,12009377,TANK STEEL. SBG9-15 AD
Fagor,8845620,12009378,ADHESIVE CP DANUBE
Fagor,8881124,12009380,OVEN HANDLE COMPL. G 900
Fagor,8842883,12009381,SET GRID
Fagor,8851163,12009383,BOILING BURNER
Fagor,8856747,12009385,RANGE GRID 900 (2008)
Fagor,8867642,12009386,SUPPORT VALVE 22805056
Fagor,8875679,12009387,COMPLETE RACK PAELLA
Fagor,8870319,12009389,HANDLE AD48 FILL
Fagor,8856748,12009390,BASKET FOR FE-8
Fagor,8864979,12009392,BASKET 6 FE-LTS 6-7
Fagor,8870320,12009394,COE 101 WIRING RESISTANCE
Fagor,8872964,12009395,FIRST ADHESIVE CP
Fagor,8867643,12009397,TOP GRID PAELLA
Fagor,8848362,12009398,ADHESIVE PRIMER MONEDERO
Fagor,8894595,12009399,36303601 PRESSURE GAUGE
Fagor,8889110,12009400,BURNER FAN.URI 4000
Fagor,8864980,12009402,COMPLETE SEAL (OVEN PAELL)
Fagor,8845621,12009403,COMPLETE RACK HG
Fagor,8881125,12009404,TURNING FORK
Fagor,8891768,12009405,BARBECUE HANDLE 750 Q
Fagor,8894596,12009406,CAL VALVE BODY 5200 (S / PIL
Fagor,8894597,12009408,LARGE FRY BASKET G900
Fagor,8889111,12009411,TAP VALVE CPMM18700/821
Fagor,8872965,12009412,FULL BOARD (SELL)
Fagor,8883854,12009413,DOOR SEAL
Fagor,8883855,12009416,SNACK BASKET CPE6-05
Fagor,8864981,12009417,LEVEL VALVE
Fagor,8900000,12009418,MANOMETER FRAME
Fagor,8891769,12009419,GRID FOR TOP BURNER
Fagor,8894598,12009420,VE POWER WIRING FEBRUARY 20
Fagor,8897223,12009423,OVEN BOARD 530X210 (REMOD)
Fagor,8872966,12009424,CAST IRON GRID G700
Fagor,8872967,12009425,HANDLE AD48C FULL
Fagor,8894599,12009426,TOP GLASS CERAMIC CV6-40
Fagor,8889112,12009428,BUTTON CONTROL6 REGULAD ASPES
Fagor,8859601,12009429,125A SWITCH WIRING
Fagor,8851164,12009430,DISH 1/1 WITH HANDLE
Fagor,8900001,12009431,GUIA COMPLETA GS5111
Fagor,8859602,12009432,NUT D.17
Fagor,8848363,12009433,COMPLETE BURNER
Fagor,8891770,12009434,PRESSURE VALVE
Fagor,8856749,12009435,CLOSING JOINT
Fagor,8897224,12009439,HINGE FULL
Fagor,8875680,12009442,TOASTING GRILLE G900
Fagor,8881126,12009443,POWER WIRING VPE JANUARY 10
Fagor,8853969,12009444,COE 201 WIRING RESISTANCE
Fagor,8883856,12009445,GASTRONORM DRAWER 1-3 4-5 FE-
Fagor,8891771,12009446,SNACK FRYER BURNER RH
Fagor,8894600,12009448,SUPPORT 3 WAYS
Fagor,8872968,12009449,SPINDLE NUT + G-700
Fagor,8842884,12009452,HINGE FULL
Fagor,8900002,12009453,COMPLETE HINGE COUSCOUSSIER
Fagor,8862280,12009454,G700 MEDIA PLATE 1/2M(12007693
Fagor,8851165,12009456,"TOBERA 1,20 COCINA ASBER"
Fagor,8848364,12009457,TAP VALVE CAL 3200
Fagor,8853970,12009458,SOLERA SMALL OVEN (HG)
Fagor,8897225,12009459,ELECTRICALL COE JANUARY 10
Fagor,8894601,12009460,BASKET FOR FE-18
Fagor,8878463,12009461,GASTRONORM TANK 1-2 FE 6-7
Fagor,8845622,12009462,D.1.30 3200/11 CAL TAP
Fagor,8834759,12009463,TAP 3200 .55 CAL
Fagor,8845623,12009464,TAP 3200 .90 CAL
Fagor,8837443,12009465,TIRANTE 02101130
Fagor,8886512,12009466,BULB COVER
Fagor,8853971,12009467,SPINDLE NUT G-900 TR 26X6
Fagor,8875681,12009470,ADHESIVE TRIM . AD-48-64HY
Fagor,8889113,12009471,ELECTRICAL COE JUNE 1
Fagor,8878464,12009472,CLOSING ELECTROMAGNETIC. 0437-
Fagor,8881127,12009473,POWER WIRING COE FEBRUARY 20
Fagor,8889114,12009474,ELECTRICALL COE FEBRUARY 10
Fagor,8864982,12009475,CHAMB ELEMENT 201 3 +3 KW
Fagor,8891772,12009478,"Handle, Folding, Stainless Steel"
Fagor,8848365,12009479,THERMOSTAT MTZ-7200-0.5
Fagor,8842885,12009480,PLACA HORNO 530X450 (REMOD)
Fagor,8867644,12009482,FULL PLATE OVEN 530X450
Fagor,8867645,12009483,LITTLE BASKET FOR FE-25
Fagor,8878465,12009484,TANK GASTRONORM 2-3 FE 8-9
Fagor,8889115,12009486,DHS-MAX ADHESIVE
Fagor,8881128,12009487,(U025636) PLACA HORNO (REM
Fagor,8883857,12009488,CAMARA SIFON GAS
Fagor,8845624,12009489,TAPA CUERPO VALVULA
Fagor,8853972,12009491,BURNER 700
Fagor,8883858,12009492,ELECTRICALL VPE JANUARY 10
Fagor,8856750,12009493,ELECTRICALL VPE JUNE 1
Fagor,8883859,12009496,ELECTRICALL VPE FEBRUARY 10
Fagor,8842886,12009497,VPE 201 WIRING RESISTANCE
Fagor,8851166,12009498,BODY OF BURNER 4000 KCAL
Fagor,8883860,12009499,RADIANT PLATE G 900 (REMODE)
Fagor,8891773,12009501,HEARTH OVEN BIG G 700
Fagor,8853973,12009502,MIDDLE BASKET SIZE 1/2 G700
Fagor,8856751,12009503,BARBACUE BURNER 900 SERIAL
Fagor,8862281,12009504,VALVE EUROSIT 630
Fagor,8848366,12009507,OVEN PLATE (REMODELING)
Fagor,8891774,12009508,TOP CE6-20 COMPL.
Fagor,8889116,12009509,DHS-ADHESIVE L
Fagor,8834760,12009510,VALVE 630 EUR 630.337
Fagor,8891775,12009514,GRILL STOVE
Fagor,8853974,12009515,FULL RACK STEEL. G600
Fagor,8859603,12009517,"BOWL 1500W,ULGOR C79A00119"
Fagor,8875682,12009518,BASE FAUCET 00107330
Fagor,8864983,12009519,SEMI DOOR COMP. DHS 10
Fagor,8842887,12009522,400V WIRING WITHOUT A NEUTRAL
Fagor,8867646,12009523,SERIGR. HGC 6-10-20/21
Fagor,8870321,12009525,"TAP SC. PEL-23S.V D.1, 40"
Fagor,8881129,12009526,SUPPORT HIGH MACHINING
Fagor,8834761,12009527,250A SWITCH WIRING
Fagor,8897226,12009528,ADHESIVE TRIM FRANSTAL 48 E HY
Fagor,8834762,12009529,FEBRUARY 20 WIRING RESISTANCE
Fagor,8894602,12009530,MINISIT VALVE
Fagor,8883861,12009531,SAFETY VALVE
Fagor,8886513,12009532,DHS DOOR 14-18-27
Fagor,8856752,12009533,VALVE PRESSURE
Fagor,8891776,12009535,MEDIA SUPPORT
Fagor,8864984,12009536,TOP CE6-40 COMPL.
Fagor,8872969,12009537,ADHESIVE FIRST PA 2010
Fagor,8842888,12009538,ADHESIVE TRIM FRANSTAL 120HY
Fagor,8897227,12009539,CASTER D80 X 104
Fagor,8856753,12009540,CONJ. 1/2 PLACA + ROD.(SIN CHO
Fagor,8840141,12009541,SERIGR. PINCH HGC 6-10-20/11
Fagor,8832108,12009543,COCK
Fagor,8842889,12009546,VISUAL SCREEN PLUS 16
Fagor,8889117,12009548,SERIGR. HGC PINCHO6-10-20/21
Fagor,8834763,12009550,ELECTRICALL VG 102
Fagor,8875683,12009557,KNOB CI
Fagor,8897228,12009560,HINGE REFORCEMENT KETTLES
Fagor,8894603,12009561,TOP FE6-05 COMPL.
Fagor,8889118,12009578,LATERAL SUPPORT
Fagor,8842890,12009579,1.50 NOZZLE
Fagor,8864985,12009581,SCREEN WATER SNACK
Fagor,8842891,12009585,CRANK HANDWHEEL
Fagor,8889119,12009586,COIL ROUND
Fagor,8886514,12009587,"TANK STAINLESS STEEL. SBG-710,"
Fagor,8834764,12009588,STEEL PAN
Fagor,8891777,12009589,MOTOR SHAFT
Fagor,8872970,12009590,TANK STAINLESS STEEL. SBG9-15
Fagor,8851167,12009591,CUBA LID G F316L MG7-10 WB
Fagor,8889120,12009593,TANK-10BM MG9 + COVER (2008)
Fagor,8870322,12009595,TANK + COVER ME-710 E BMQ F316
Fagor,8878466,12009597,VAT + LID G MG9-15 WB (2008)
Fagor,8897229,12009598,TANK MPG9 COVER-15 + BM (2008)
Fagor,8842892,12009599,GENERATOR 2X5KW
Fagor,8845625,12009600,GENERATOR 4X5KW
Fagor,8883862,12009607,2011 CASTER D80 STEEL BRAKE
Fagor,8891778,12009614,BUSH WASHING LOWER
Fagor,8840142,12009617,BIG BASKET FOR FE-25
Fagor,8878467,12009620,SUPPORT ROTATION
Fagor,8837444,12009621,TRAFO PURSE
Fagor,8834765,12009623,PALANCA
Fagor,8834766,12009626,WIRING RESISTANCE COE FEBRUARY
Fagor,8872971,12009628,EMBRACE. ELAST. 26.7-28.1
Fagor,8886515,12009630,HANDLE AD21C FULL
Fagor,8870323,12009633,O-RING 44.04X51.1X3.53
Fagor,8851168,12009634,FLIP HANDLE
Fagor,8848367,12009638,ROD PALA 60 V2
Fagor,8889121,12009644,CONDENSER. BURNER. COMP. FTG9-
Fagor,8900003,12009646,WIRING REST. A.C. 40.60
Fagor,8851169,12009647,"CABLEADO BASCULACION 40,60,120"
Fagor,8891779,12009648,TAPON ALIVIADERO PREACLARADO
Fagor,8886516,12009651,HANDLE AD21 FILL
Fagor,8864986,12009652,SOPORTE IMAN BASCULACION
Fagor,8856754,12009653,2011 CASTER D80 X 112 STEEL
Fagor,8889122,12009658,MOORING TABLE EMPLATAR
Fagor,8883863,12009663,RINSING W PIPE
Fagor,8848368,12009664,TUERCA INYECTOR VAPOR 1 1/4
Fagor,8875684,12009665,SNACK FE WIRING RESISTANCE
Fagor,8870324,12009666,O RING SEAL
Fagor,8867647,12009668,ECO ADHESIVE COVER
Fagor,8840143,12009669,ECO-160 COVER ADHES
Fagor,8832109,12009671,TUBO INYECTOR LARGO HEI 2011
Fagor,8864987,12009675,DOOR BOARD CUBE TRAY
Fagor,8883864,12009676,RAMP CLOSURE TOP
Fagor,8891780,12009679,TUBO INYECTOR CORTO HEI 2011
Fagor,8870325,12009680,1370X650X20 INSULATION
Fagor,8842893,12009681,EMPALME DOBLE DESAGUE P1
Fagor,8881130,12009682,JUNCTION 4
Fagor,8881131,12009684,VARILLA GUIA 25
Fagor,8853975,12009685,CR-FREQUENCY INVERTER DRAIN PL
Fagor,8834767,12009689,ADHESIVE COVER GA D
Fagor,8842894,12009691,BOILER DRAIN TAP
Fagor,8889123,12009692,PVC BEARING DIAM.110
Fagor,8862282,12009693,BOARD DRYING 600
Fagor,8886517,12009699,PLUG NUT 1 PUL
Fagor,8832110,12009702,SHAFT STOPPER DOOR TILTING
Fagor,8900004,12009703,BENT ELBOW 90 VBD-P213GT
Fagor,8848369,12009705,BEARING BLADE LM-18
Fagor,8851170,12009712,BEARING COVER GASKET 120
Fagor,8853976,12009713,QSF-1/4-6-BRACOR RP.ROSC
Fagor,8853977,12009716,INLET HOSE NOZZLE
Fagor,8848370,12009717,COMPLETE COLLECTOR BOX
Fagor,8883865,12009720,CONDENSER. BURN. COMPL. FTG9-1
Fagor,8837445,12009721,BRIDA COLECTOR
Fagor,8875685,12009723,NC RED BUTTON
Fagor,8834768,12009724,CABLEADO ALARGADOR-PUERTA-60
Fagor,8840144,12009725,NUT 3/4 PUL GAS
Fagor,8840145,12009726,CODO 90
Fagor,8851171,12009733,EXAG. M10X260 (12.9) DIN931
Fagor,8891781,12009737,ADHESIVE PLATE
Fagor,8875686,12009742,SIDE/SIDE ARM
Fagor,8840146,12009744,FAGOR COMMERCIAL ADHESIVE
Fagor,8900005,12009745,LOCK KEY
Fagor,8851172,12009747,CONDUIT.BURNER. COMPLETE EUROS
Fagor,8886518,12009749,RACOR T HEMBRA 1/4
Fagor,8842895,12009750,PILOT TUBE ASSY VALVE REMO
Fagor,8832111,12009752,WIRING LEDS
Fagor,8853978,12009753,ALOM.CUELLO SCREW M8
Fagor,8886519,12009755,ADHESIVE PLATE
Fagor,8870326,12009756,PIPE NUT JOINT
Fagor,8845626,12009764,PG 21 NUT THREAD
Fagor,8889124,12009765,BOWL
Fagor,8853979,12009768,THERMOCOUPLE L=600
Fagor,8875687,12009769,NUT M.24X2.5
Fagor,8842896,12009770,CABLEADO KIT-DOBLE-DESAGUE
Fagor,8894604,12009771,PILOT TUBE COMPLET EUROSIT
Fagor,8894605,12009772,HANDLE STICKER ADC
Fagor,8878468,12009773,BEARING SELFOIL B11
Fagor,8886520,12009774,AXIS CONTROL BUTTON EUROSIT
Fagor,8832112,12009776,RACOR RAPIDO 1/4 - 4
Fagor,8872972,12009778,RACOR FAST 1/4 - 6
Fagor,8856755,12009779,ROSCA PATA
Fagor,8848371,12009780,CENTRAL INSULATOR 670X400X20
Fagor,8832113,12009782,PVC PIPE CLAMP
Fagor,8897230,12009783,TAPON PLASTICO HEMBRA M30X2
Fagor,8900006,12009786,"NOZZLE 0 POLIDORO, 5"
Fagor,8870327,12009790,CASQUILLO CIERRE DOMUS 8
Fagor,8900007,12009792,TOP CAP
Fagor,8870328,12009793,DRAINAGE JOINT 42X31X2
Fagor,8862283,12009794,TOP AXLE 5.25
Fagor,8886521,12009795,12X160 SCREW DIN529
Fagor,8889125,12009796,DETERGENT TRAY SUPPORT
Fagor,8886522,12009797,BASE CLOSING V3
Fagor,8851173,12009798,RING SAFETY. INT 130
Fagor,8889126,12009799,"NUT M.24X2,5"
Fagor,8853980,12009800,HANDLE STICKER BOWE
Fagor,8900008,12009802,SEEGER J110X4 SAFETY RING
Fagor,8842897,12009806,CUP 2000W
Fagor,8891782,12009807,CYLINDRICAL SCREW WITH NECK M.
Fagor,8883866,12009808,EMPNAILDURA
Fagor,8886523,12009811,REDUCTION RC1/4-3/8
Fagor,8856756,12009812,HEXAGONAL NUT M.12
Fagor,8834769,12009814,M14X70 DIN 933 12.9
Fagor,8870329,12009815,SLOTTED NUT M49X2.5
Fagor,8867648,12009816,BLIND NUT 1/2
Fagor,8883867,12009817,SPECIAL JOINT
Fagor,8859604,12009818,EXAGGERATE. M10X220 (8.8) DIN9
Fagor,8867649,12009819,NUT M.20X2.5
Fagor,8878469,12009828,"PIN STEEL.6, 3X50"
Fagor,8848372,12009831,LOCK NUT 1 PUL
Fagor,8881132,12009835,UNION MM 1/4
Fagor,8832114,12009836,CLAMP 110-130
Fagor,8867650,12009838,ROUNDED SCREW M3X6
Fagor,8851174,12009839,HEXAGONAL NUT M.4
Fagor,8891783,12009840,FAN SHAPED WASHER A.8
Fagor,8875688,12009842,CASQUILLO ADAP. PUERTA V2
Fagor,8889127,12009843,HEXAGONAL NUT 1/2 PUL
Fagor,8832115,12009844,"SCREW M56X2, 5 HOS"
Fagor,8864988,12009847,RING SAFETY. INTERIOR 85
Fagor,8845627,12009848,D25X16X1.5 WASHER
Fagor,8845628,12009849,SCREW EXAG.M.20X110
Fagor,8878470,12009850,TORN.EXA. M16X110 DIN 931
Fagor,8864989,12009851,STUFFING BOX
Fagor,8853981,12009853,6 CONTROL BUTTON CONTROLLER
Fagor,8872973,12009854,TOR. EXAG. M16X60 DIN 931 12
Fagor,8842898,12009855,"SCREW M5X4X2, 5"
Fagor,8889128,12009856,UNION MIDDLE COVER
Fagor,8842899,12009857,3X18 ELASTIC SPRING
Fagor,8859605,12009858,SAFETY RING 90
Fagor,8859606,12009859,SPRING WASHER A.8
Fagor,8886524,12009861,SCREW EXAG.M.20X80
Fagor,8886525,12009862,ROUNDED SCREW M.4X15
Fagor,8889129,12009863,"NUT M.18X1,5"
Fagor,8883868,12009864,"NUT 16X1, 5"
Fagor,8859607,12009868,"Flat Washer, A6"
Fagor,8881133,12009869,SS M3 HEXAGONAL NUT DIN934
Fagor,8886526,12009870,SQUARE NUT M.4
Fagor,8883869,12009871,NUT 1 / 2 BRASS GAS
Fagor,8848373,12009872,GROWER WASHER A.6 A.304
Fagor,8891784,12009874,FEMALE UNION FM
Fagor,8832116,12009875,HEXAGONAL SCREW WITH NECK M.6
Fagor,8864990,12009876,ROUNDED SCREW M.4X6
Fagor,8875689,12009877,HEXAGONAL NUT M.15X1
Fagor,8870330,12009878,FASTENING CLIP
Fagor,8900009,12009880,EXAGGERATE. M12X40 (12.9) DIN9
Fagor,8886527,12009882,FAN SHAPED WASHER A.6
Fagor,8837446,12009883,LUBRICATED BEARING AD
Fagor,8837447,12009884,JOINT WASHER 34X3
Fagor,8872974,12009885,COMMAND BUTTON
Fagor,8889130,12009886,"FLAT WASHER 10,5X16X2"
Fagor,8867651,12009887,EXAG. M14X50 (10.9) DIN 931
Fagor,8889131,12009888,BOARD GOMA (GAES) (29 806.2900
Fagor,8864991,12009889,"CABLEADO REST. AUX, 18 AC,AF"
Fagor,8889132,12009890,FAN SHAPED WASHER A.5
Fagor,8894606,12009891,RETAIN V-RING VA-60 NBR
Fagor,8867652,12009892,NUT 1/2 PUL
Fagor,8870331,12009896,SAFETY WASHER A.13
Fagor,8856757,12009897,TC AUTOBLOC. FE ZN M4 DIN985
Fagor,8870332,12009898,GUIDE OVERFLOW
Fagor,8853982,12009899,HEXAGONAL NUT 3/4 PUL GAS
Fagor,8834770,12009900,EXAG. M10X180 (8.8) DIN 931
Fagor,8867653,12009901,HEXAGONAL THREADED RIVET M6
Fagor,8859608,12009902,EXAG. M12X55 (10.9) DIN931
Fagor,8853983,12009911,"O-Ring, 10.82MM x 14.38MM x 1.78MM, CO-400W/CO-402W"
Fagor,8851175,12009912,O-RING 36.17X41.41X2.7
Fagor,8832117,12009913,TAPON TE TOMA PRESION ABRILL
Fagor,8851176,12009914,CLAMP 70-90
Fagor,8894607,12009918,EXAG.M.16X70 SCREW DIN 933
Fagor,8886528,12009920,BY-PAS JOINT WITH MTZ 0.85
Fagor,8832118,12009921,EXAG. M10X150(8.8) DIN931
Fagor,8840147,12009922,WASHER 30X10X3
Fagor,8851177,12009923,JOINT TORIC DIAM. INT 90X5
Fagor,8889133,12009924,GROWER WASHER A.5
Fagor,8853984,12009926,O RING SEAL 128X3
Fagor,8842900,12009927,INSULATED WIRE HOLDER
Fagor,8883870,12009928,FAN SHAPED WASHER A.4
Fagor,8851178,12009929,SPRING WASHER A.5
Fagor,8845629,12009930,NUT PG21 (GAESTOPAS)
Fagor,8867654,12009931,SCREW. EXAGGERATE. 10.9 M14X70
Fagor,8856758,12009932,STEP 2MM HEX NUT M24.
Fagor,8900010,12009934,A24 DIN6799 SECURITY WASHER
Fagor,8878471,12009936,WASHER 56X39X1
Fagor,8832119,12009938,SCREW EXAG. M16X40 ZINCAD
Fagor,8851179,12009939,WASHER 70X48X1.5
Fagor,8842901,12009940,O RING SEAL 114X3
Fagor,8897231,12009942,THREADED ROD M.8X60
Fagor,8853985,12009944,FLAT WASHER A.5
Fagor,8859609,12009945,WASHER 18X10X2
Fagor,8891785,12009946,CABLE TENSIONER
Fagor,8867655,12009947,JOINT WASHER 32X21X3
Fagor,8881134,12009948,HEXAGONAL NUT M.20
Fagor,8837448,12009949,NUT M.39X3
Fagor,8872975,12009952,NUT EXAG.AUTOBL.M.20
Fagor,8853986,12009953,"Lock Washer, External Tooth"
Fagor,8875690,12009954,THREADED RIVET M.10
Fagor,8883871,12009955,TOR. CSK M12X40
Fagor,8856759,12009956,PUSH BUTTON
Fagor,8867656,12009957,HEXAGONAL NUT M.16
Fagor,8842902,12009958,RUBBER WASHER 75X57X2
Fagor,8853987,12009959,AVELLA SCREW. 6X30 BRASS
Fagor,8856760,12009960,"Washer, 60MM x 44MM x 2MM"
Fagor,8894608,12009961,"WASHER 34X26,7X1,5"
Fagor,8853988,12009962,"Hose Clamp, Worm Wheel, 40-60MM"
Fagor,8889134,12009963,CHUTE
